price,bedrooms,dwell_type,street,neighborhood,furniture,title,square_feet,cityname,state
750,1,Apartment,"2139 n uber st apt 3, philadelphia, pa 19121",North Philadelphia,Unfurnished,"2139 n uber st apt 3, philadelphia, pa 19121$750/mo1 bd1 ba500 sqft - apartment for rentshow more",500,philadelphia,PA
750,1,Apartment,"3802 lancaster ave #2, philadelphia, pa 19104",University City,Unfurnished,"3802 lancaster ave #2, philadelphia, pa 19104$750/mo1 bd1 ba600 sqft - apartment for rentshow more",600,philadelphia,PA
775,1,Apartment,"4141 girard ave., 4141 w girard ave apt 3, philadelphia, pa 19104",East Parkside,Unfurnished,"4141 girard ave., 4141 w girard ave apt 3, philadelphia, pa 19104$775/mo1 bd1 ba600 sqft - apartment for rentshow more",600,philadelphia,PA
792,1,Apartment,"Taunton run village - 55+, 401 taunton ave #a, west berlin, nj 08091",West Berlin,Unfurnished,"Taunton run village - 55+, 401 taunton ave #a, west berlin, nj 08091$792/mo1 bd1 ba660 sqft - apartment for rentshow more",660,west berlin,NJ
795,1,Apartment,"207 w laveer st #b, philadelphia, pa 19120",Oak Lane/ East Oak Lane,Unfurnished,"207 w laveer st #b, philadelphia, pa 19120$795/mo1 bd1 ba450 sqft - apartment for rentshow more",450,philadelphia,PA
800,1,Apartment,"338 n 63rd st apt 2b, philadelphia, pa 19139",Haddington,Unfurnished,"338 n 63rd st apt 2b, philadelphia, pa 19139$800/mo1 bd1 ba350 sqft - apartment for rentshow more",350,philadelphia,PA
800,1,Apartment,"2249 n 22nd st #2fr, philadelphia, pa 19132",North Philadelphia,Unfurnished,"2249 n 22nd st #2fr, philadelphia, pa 19132$800/mo1 bd1 ba500 sqft - apartment for rentshow more",500,philadelphia,PA
800,1,Apartment,"3562 n 11th st #1, philadelphia, pa 19140",North Philadelphia,Unfurnished,"3562 n 11th st #1, philadelphia, pa 19140$800/mo1 bd1 ba550 sqft - apartment for rentshow more",550,philadelphia,PA
800,1,Apartment,"5464 stewart st #a, philadelphia, pa 19131",Hestonville,Unfurnished,"5464 stewart st #a, philadelphia, pa 19131$800/mo1 bd1 ba450 sqft - apartment for rentshow more",450,philadelphia,PA
800,1,Apartment,"822 5th st, marcus hook, pa 19061",Marcus Hook,Unfurnished,"822 5th st, marcus hook, pa 19061$800/mo1 bd1 ba500 sqft - apartment for rentshow more",500,marcus hook,PA
800,1,Apartment,"5548 linmore ave #2, philadelphia, pa 19143",Kingsessing,Unfurnished,"5548 linmore ave #2, philadelphia, pa 19143$800/mo1 bd1 ba600 sqft - apartment for rentshow more",600,philadelphia,PA
800,1,Apartment,"3601 spring garden st, 3601 spring garden st #basement, philadelphia, pa 19104",Mantua,Unfurnished,"3601 spring garden st, 3601 spring garden st #basement, philadelphia, pa 19104$800/mo1 bd1 ba700 sqft - apartment for rentshow more",700,philadelphia,PA
800,2,Apartment,"1909 e ontario st, philadelphia, pa 19134",Harrowgate,Unfurnished,"1909 e ontario st, philadelphia, pa 19134$800/mo2 bds1 ba1,160 sqft - apartment for rentshow more",1160,philadelphia,PA
650,1,Apartment,"7122 n 48th ave apt 5a, glendale, az 85301",Glendale,Unfurnished,"7122 n 48th ave apt 5a, glendale, az 85301$650/mo1 bd1 ba556 sqft - apartment for rentshow more",556,glendale,AZ
750,1,Apartment,"3110 e atlanta ave, phoenix, az 85040",South Mountain Village,Unfurnished,"3110 e atlanta ave, phoenix, az 85040$750/mo1 bd1 ba500 sqft - apartment for rentshow more",500,phoenix,AZ
775,1,Apartment,"1602 w denton ln #4464, phoenix, az 85015",Alhambra,Unfurnished,"1602 w denton ln #4464, phoenix, az 85015$775/mo1 bd1 ba600 sqft - apartment for rentshow more",600,phoenix,AZ
695,1,Apartment,"Furnished 1 bed / 1 bath in a 4 bedroom apartment in tempe, 1037 s farmer ave, tempe, az 85281",Mitchell Park East,Furnished,"Furnished 1 bed / 1 bath in a 4 bedroom apartment in tempe, 1037 s farmer ave, tempe, az 85281$695+/mo1 bd1 ba350 sqft - apartment for rentshow more",350,tempe,AZ
749,1,Apartment,"1101 e butler dr apt d, phoenix, az 85020",New Northtown,Unfurnished,"1101 e butler dr apt d, phoenix, az 85020$749/mo1 bd1 ba400 sqft - apartment for rentshow more",400,phoenix,AZ
750,1,Apartment,"2241 w heatherbrae dr apt 10, phoenix, az 85015",Alhambra,Unfurnished,"2241 w heatherbrae dr apt 10, phoenix, az 85015$750/mo1 bd1 ba612 sqft - apartment for rentshow more",612,phoenix,AZ
750,1,Apartment,"1707 e apache blvd apt a1, tempe, az 85281",Tempe,Unfurnished,"1707 e apache blvd apt a1, tempe, az 85281$750/mo1 bd1 ba220 sqft - apartment for rentshow more",220,tempe,AZ
790,1,Apartment,"1736 e brill st, phoenix, az 85006",Central City,Unfurnished,"1736 e brill st, phoenix, az 85006$790/mo1 bd1 ba600 sqft - apartment for rentshow more",600,phoenix,AZ
795,1,Apartment,"Highland palms, 2535 w highland ave, phoenix, az 85017",Alhambra,Unfurnished,"Highland palms, 2535 w highland ave, phoenix, az 85017$795+/mo1 bd1 ba600 sqft - apartment for rentshow more",600,phoenix,AZ
795,1,Apartment,"1703 w mountain view rd, 1703 w mountain view rd apt 15, phoenix, az 85021",North Mountain Village,Unfurnished,"1703 w mountain view rd, 1703 w mountain view rd apt 15, phoenix, az 85021$795/mo1 bd1 ba625 sqft - apartment for rentshow more",625,phoenix,AZ
799,1,Apartment,"1502 e adams st apt 2, phoenix, az 85034",Eastlake Park,Unfurnished,"1502 e adams st apt 2, phoenix, az 85034$799/mo1 bd1 ba455 sqft - apartment for rentshow more",455,phoenix,AZ
799,1,Apartment,"1102 e polk st apt 1, phoenix, az 85006",Central City,Unfurnished,"1102 e polk st apt 1, phoenix, az 85006$799/mo1 bd1 ba442 sqft - apartment for rentshow more",442,phoenix,AZ
799,1,Apartment,"1153 e taylor st apt 2, phoenix, az 85006",Central City,Unfurnished,"1153 e taylor st apt 2, phoenix, az 85006$799/mo1 bd1 ba496 sqft - apartment for rentshow more",496,phoenix,AZ
799,1,Apartment,"1429 e fillmore st apt 6, phoenix, az 85006",Central City,Unfurnished,"1429 e fillmore st apt 6, phoenix, az 85006$799/mo1 bd1 ba480 sqft - apartment for rentshow more",480,phoenix,AZ
799,1,Apartment,"9450 n 17th ave apt 10, phoenix, az 85021",North Mountain Village,Unfurnished,"9450 n 17th ave apt 10, phoenix, az 85021$799/mo1 bd1 ba494 sqft - apartment for rentshow more",494,phoenix,AZ
800,1,Apartment,"328 n 11th pl unit d, phoenix, az 85006",Garfield,Unfurnished,"328 n 11th pl unit d, phoenix, az 85006$800/mo1 bd1 ba250 sqft - apartment for rentshow more",250,phoenix,AZ
800,1,Apartment,"545 n ocotillo dr #t-30, apache junction, az 85120",Apache Junction,Unfurnished,"545 n ocotillo dr #t-30, apache junction, az 85120$800/mo1 bd1 ba400 sqft - apartment for rentshow more",400,apache junction,AZ
825,2,Apartment,"4749 e moreland st, phoenix, az 85008",Villa Verde Condo,Unfurnished,"4749 e moreland st, phoenix, az 85008$825/mo2 bds1 ba928 sqft - apartment for rentshow more",928,phoenix,AZ
825,1,Apartment,"1860 w glenrosa ave apt 1, phoenix, az 85015",Eugene Place,Unfurnished,"1860 w glenrosa ave apt 1, phoenix, az 85015$825/mo1 bd1 ba444 sqft - apartment for rentshow more",444,phoenix,AZ
845,2,Apartment,"1595 w mountain view rd apt 1, phoenix, az 85021",North Mountain Village,Unfurnished,"1595 w mountain view rd apt 1, phoenix, az 85021$845/mo2 bds1 ba500 sqft - apartment for rentshow more",500,phoenix,AZ
650,1,Apartment,"526 e. 8th ave, 526 e 8th ave apt 4, homestead, pa 15120",Munhall,Unfurnished,"526 e. 8th ave, 526 e 8th ave apt 4, homestead, pa 15120$650/mo1 bd1 ba600 sqft - apartment for rentshow more",600,homestead,PA
650,1,Apartment,"1353 orchard ave apt 2, new kensington, pa 15068",New Kensington,Unfurnished,"1353 orchard ave apt 2, new kensington, pa 15068$650/mo1 bd1 ba500 sqft - apartment for rentshow more",500,new kensington,PA
650,1,Apartment,"216 s 2nd ave floor 1, elizabeth, pa 15037",Elizabeth,Unfurnished,"216 s 2nd ave floor 1, elizabeth, pa 15037$650/mo1 bd1 ba600 sqft - apartment for rentshow more",600,elizabeth,PA
650,1,Apartment,"108 s 2nd ave #2b, elizabeth, pa 15037",Elizabeth,Unfurnished,"108 s 2nd ave #2b, elizabeth, pa 15037$650/mo1 bd1 ba800 sqft - apartment for rentshow more",800,elizabeth,PA
645,1,Apartment,"Pinetree gardens, 162 victoria dr, pittsburgh, pa 15227",Brentwood,Unfurnished,"Pinetree gardens, 162 victoria dr, pittsburgh, pa 15227$645+/mo1 bd1 ba475 sqft - apartment for rentshow more",475,pittsburgh,PA
650,1,Apartment,"357 mitchell ave, 357 mitchell ave apt 102, clairton, pa 15025",Clairton,Unfurnished,"357 mitchell ave, 357 mitchell ave apt 102, clairton, pa 15025$650/mo1 bd1 ba700 sqft - apartment for rentshow more",700,clairton,PA
650,1,Apartment,"3403 walnut street, 3403 walnut st #4, mckeesport, pa 15132",McKeesport,Unfurnished,"3403 walnut street, 3403 walnut st #4, mckeesport, pa 15132$650/mo1 bd1 ba700 sqft - apartment for rentshow more",700,mckeesport,PA
699,1,Apartment,"2850 washington blvd, 2850 washington blvd #1, mckeesport, pa 15133",McKeesport,Unfurnished,"2850 washington blvd, 2850 washington blvd #1, mckeesport, pa 15133$699/mo1 bd1 ba600 sqft - apartment for rentshow more",600,mckeesport,PA
700,1,Apartment,"212 martsolf ave #3, pittsburgh, pa 15229",West View,Unfurnished,"212 martsolf ave #3, pittsburgh, pa 15229$700/mo1 bd1 ba700 sqft - apartment for rentshow more",700,pittsburgh,PA
700,2,Apartment,"2801 grover st #1, mckeesport, pa 15132",McKeesport,Unfurnished,"2801 grover st #1, mckeesport, pa 15132$700/mo2 bds1 ba1,686 sqft - apartment for rentshow more",1686,mckeesport,PA
735,1,Apartment,"291 greenlee rd floor 1, pittsburgh, pa 15227",Pittsburgh,Unfurnished,"291 greenlee rd floor 1, pittsburgh, pa 15227$735/mo1 bd1 ba800 sqft - apartment for rentshow more",800,pittsburgh,PA
740,1,Apartment,"1528 superior ave apt 5, pittsburgh, pa 15212",Marshall-Shadeland,Unfurnished,"1528 superior ave apt 5, pittsburgh, pa 15212$740/mo1 bd1 ba600 sqft - apartment for rentshow more",600,pittsburgh,PA
745,1,Apartment,"216 clifton ave apt b, pittsburgh, pa 15215",Pittsburgh,Unfurnished,"216 clifton ave apt b, pittsburgh, pa 15215$745/mo1 bd1 ba619 sqft - apartment for rentshow more",619,pittsburgh,PA
745,1,Apartment,"800 north st apt c, new kensington, pa 15068",New Kensington,Unfurnished,"800 north st apt c, new kensington, pa 15068$745/mo1 bd1 ba650 sqft - apartment for rentshow more",650,new kensington,PA
750,1,Apartment,"Car531, 531 carothers ave apt 1, carnegie, pa 15106",Carnegie,Unfurnished,"Car531, 531 carothers ave apt 1, carnegie, pa 15106$750/mo1 bd1 ba425 sqft - apartment for rentshow more",425,carnegie,PA
750,2,Apartment,"1 camp ave #3, braddock, pa 15104",Braddock,Unfurnished,"1 camp ave #3, braddock, pa 15104$750/mo2 bds1 ba1,000 sqft - apartment for rentshow more",1000,braddock,PA
750,1,Apartment,"627 5th ave #1/2, coraopolis, pa 15108",Coraopolis,Unfurnished,"627 5th ave #1/2, coraopolis, pa 15108$750/mo1 bd1 ba800 sqft - apartment for rentshow more",800,coraopolis,PA
750,1,Apartment,"12 demmer ave, pittsburgh, pa 15221",Pittsburgh,Unfurnished,"12 demmer ave, pittsburgh, pa 15221$750/mo1 bd1 ba750 sqft - apartment for rentshow more",750,pittsburgh,PA
750,1,Apartment,"(undisclosed address), pittsburgh, pa 15210",Pittsburgh,Unfurnished,"(undisclosed address), pittsburgh, pa 15210$750/mo1 bd1 ba582 sqft - apartment for rentshow more",582,pittsburgh,PA
750,1,Apartment,"(undisclosed address), pittsburgh, pa 15210",Pittsburgh,Unfurnished,"(undisclosed address), pittsburgh, pa 15210$750/mo1 bd1 ba550 sqft - apartment for rentshow more",550,pittsburgh,PA
